id,long,lat,facility,type,ownership,status,ward_code,ward_name,lga_code,lga_name
1489,8.49409,9.17651,Gbuila Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD2010,Ninzo West,19020,Sanga
1490,7.839294,11.05353,Marabar Marwa Yakasai Family Health Clinic,Primary,State Ministry Of Health,Unknown,KD2107,Maigana,19021,Soba
1491,8.6576271,10.4385617,Salama Health Clinic,Unknown,Others,Unknown,KD1710,Sabon Birnin,19017,Lere
1492,6.180888,10.606661,Randagi Kungi Primary Health Center,Primary,Public,Unknown,KD0106,Randagi,19001,Birnin Gwari
1493,7.452703,10.44406,Ag Lima County Clinic And Maternity,Primary,Public,Unknown,KD0211,Sabon Tasha,19002,Chikun
1494,7.401834,10.431226,Gonin Gora Primary Health Center,Primary,Public,Functional,KD0203,Kakau,19002,Chikun
1495,7.505593,10.579848,Kurmin Kadina Health Post,Primary,Public,Functional,KD0408,Rigachikun,19004,Igabi
1496,8.05557,9.475102,Unguwan Zuma Health Clinic,Primary,Public,Unknown,KD0610,Samban,19006,Jaba
1497,7.70911,10.25046,Unguwan Aku Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD1207,Kufana,19012,Kajuru
1498,7.344299,9.614319,Iddoh Health Clinic,Primary,State Ministry Of Health,Functional,KD0804,Bishini,19008,Kachia
1499,7.75277,10.70759,Nasiha Maf Home,Others,Private,Unknown,KD0403,Fanshanu,19004,Igabi
1500,8.2572,9.56487,Anguwar Yashi,Others,Others,Functional,KD0712,Takau,19007,Jema'A
1501,7.7133912,10.3563725,Dutsen Gaiya Primary Health Center,Unknown,Unknown,Functional,KD1206,Kasuwan Magani,19012,Kajuru
1502,7.913734,11.346715,Rahama Primary Health Center,Primary,Public,Functional,KD1804,Gimi,19018,Makarfi
1503,7.632789,9.503168,Dogo Daji Health Clinic,Primary,Public,Functional,KD1106,Kagarko South,19011,Kagarko
1504,8.116738,9.352887,Kyeyya Primary Health Center,Primary,Public,Functional,KD0703,Barde,19007,Jema'A
1505,7.23732,10.6196,Hauwa Clinic Buruku,Primary,Public,Unknown,KD0205,Kunai,19002,Chikun
1506,8.101074219,11.12768555,Turawa Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2110,Turawa,19021,Soba
1507,7.757076,9.318511,Gwalaji Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1108,Kukuyi,19011,Kagarko
1508,7.445491,10.459623,El Shadia Clinic,Tertiary,Private,Unknown,KD0207,Narayi,19002,Chikun
1509,7.662435,11.11007833,V W S Kufena Health Center,Unknown,Unknown,Functional,KD2305,Kufena,19023,Zaria
1510,7.758207,11.080352,Dakace Zam Zam Nursing Home,Primary,Public,Unknown,KD2302,Dambo,19023,Zaria
1511,8.41106,10.99918,Gidan Gata Health Post,Primary,Public,Unknown,KD1501,Anchau,19015,Kubau
1512,8.03955,11.26507,Marke Health Clinic,Primary,Public,Unknown,KD1805,Gubuchi,19018,Makarfi
1513,8.01705,9.42047,Samban Daji Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD0610,Samban,19006,Jaba
1514,7.669696,11.136205,Jamaa Family Health Clinic,Primary,Public,Functional,KD1906,Jama A,19019,Sabon Gari
1515,8.493552162,9.202579331,Dattaura Health Clinic,Primary,Others,Functional,KD2010,Ninzo West,19020,Sanga
1516,8.176921667,9.702373333,Unguwan Jatau Primary Health Center,Unknown,Unknown,Functional,KD2201,Gidan Jatau,19022,Zangon Kataf
1517,8.5108231,10.3636219,Health Center Gasakora,Primary,Others,Functional,KD1709,Raminkura,19017,Lere
1518,7.931803,9.390636,Sabon Gida Health Clinic Jimbita,Primary,Public,Functional,KD1109,Kurmin Jibrin,19011,Kagarko
1519,7.75784,10.17076,Unguwan Barde Health Clinic,Primary,Public,Unknown,KD1208,Maro,19012,Kajuru
1520,8.532197121,9.410891503,Dangona Dana Health Clinic,Primary,Others,Unknown,KD2006,Karshi,19020,Sanga
1521,8.31246,9.57127,Anguwar Masara Health Clinic,Primary,Public,Functional,KD0711,Maigizo,19007,Jema'A
1522,7.701317,11.058918,Babban Dogo Primary Health Center,Primary,Public,Functional,KD2308,Limancin Kona,19023,Zaria
1523,8.225,11.1718,Ikara Clinic And Maternity,Others,Private,Unknown,KD0502,Ikara,19005,Ikara
1524,8.454285,10.38312,Kaparepa Health Clinic,Primary,State Ministry Of Health,Unknown,KD1704,Gure Kahugu,19017,Lere
1525,7.925314,10.642777,Dawaki Health Clinic,Primary,Public,Unknown,KD1404,Dawaki,19014,Kauru
1526,8.241467,9.805951,Fadia Mugu Health Clinic,Primary,Public,Functional,KD2210,Zonkwa,19022,Zangon Kataf
1527,8.492866,9.473444,Kanufi Primary Health Center,Primary,Public,Unknown,KD0704,Gidan Waya,19007,Jema'A
1528,7.438065,10.44912,Trinity Hospital,Primary,Public,Unknown,KD0212,Yelwa,19002,Chikun
1529,7.67311,10.76913,Yasram Memorial Hospital,Tertiary,Private,Unknown,KD0403,Fanshanu,19004,Igabi
1530,7.671405,11.1845862,Anguwan Rimi Health Center,Unknown,Unknown,Functional,KD1901,Basawa,19019,Sabon Gari
1531,8.113098,9.223511,Dutsen Gogo Primary Health Care,Primary,State Primary HealthCare Development Agency,Unknown,KD2011,Wasa,19020,Sanga
1532,7.70811,11.09369,Tukur Tukur Med Center,Others,Private,Unknown,KD2309,Tukur Tukur,19023,Zaria
1533,7.711861667,11.07888833,Anguwan Dan Dutse Health Center,Unknown,Unknown,Functional,KD2310,Tudun Wada,19023,Zaria
1534,6.55802,10.70609,Old Birnin Gwari Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0104,Magajin Gari 2,19001,Birnin Gwari
1535,7.907156,11.169868,Sanbirni Health Clinic,Primary,Public,Functional,KD2106,Kwasallo,19021,Soba
1536,7.954079,11.164206,Richifa Primary Health Care,Primary,Public,Functional,KD2109,Richifa,19021,Soba
1537,7.995027,10.683066,Unguwan Noma Health Clinic,Primary,Public,Functional,KD1410,Makami,19014,Kauru
1538,7.962474,9.860143,Kachia General Hospital,Primary,Public,Functional,KD0807,Gumel,19008,Kachia
1539,8.055313,11.231452,Mary Clinic And Maternity Gubuchi,Primary,Public,Unknown,KD1805,Gubuchi,19018,Makarfi
1540,8.029445,11.050342,Madarzai Health Center,Primary,Public,Functional,KD2110,Turawa,19021,Soba
1541,8.619131,10.469981,Malunfashi Health Clinic,Primary,Public,Functional,KD1705,Kayarda,19017,Lere
1542,8.63055,9.14525,Kanja Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2003,Ayu,19020,Sanga
1543,7.430112,10.486082,Gemini Hospital,Primary,Public,Unknown,KD1002,Barnawa,19010,Kaduna South
1544,7.704867,9.894329,Mai Ido Kufai Health Clinic,Primary,Public,Functional,KD0802,Ankwa,19008,Kachia
1545,8.595496,10.283829,Isheme Health Clinic,Primary,Public,Functional,KD1707,Lazuru Tuddai,19017,Lere
1546,8.527241,9.156703,Fadan Ninzo Primary Health Center,Primary,Public,Functional,KD2008,Ninzo North,19020,Sanga
1547,7.696361,11.076841,Kofan Kibo Health Center,Unknown,Unknown,Functional,KD2311,Unguwar Fatika,19023,Zaria
1548,8.576294,9.086121,Gbugbu Primary Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD2009,Ninzo South,19020,Sanga
1549,8.26683394,9.673672472,Health Clinic Fadaman Dutse,Primary,Others,Functional,KD2205,Madakiya,19022,Zangon Kataf
1550,8.763397,10.571208,Abadawa Primary Health Clinic,Primary,Public,Unknown,KD1702,Dan Alhaji,19017,Lere
1551,8.2143,10.81222,Maraban Kuban Cocin,Others,Missions/Religious,Unknown,KD1507,Kubau,19015,Kubau
1552,7.577113,11.308606,Danmahawayi Primary Health Center,Primary,Public,Functional,KD0301,Danmahawayi,19003,Giwa
1553,7.15999,10.19439,Kajari Clinic,Primary,Public,Functional,KD0202,Gwagwada,19002,Chikun
1554,8.081298828,11.38891602,Sauki Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD0505,Kuya,19005,Ikara
1555,7.660660402,11.1835111,Sundu Healthc Clinic,Unknown,Others,Unknown,KD1901,Basawa,19019,Sabon Gari
1556,7.428553,10.43376,Ejiro Home,Primary,Public,Unknown,KD0212,Yelwa,19002,Chikun
1557,8.19108,9.385305,Asso Clinic,Primary,Public,Functional,KD0701,Asso,19007,Jema'A
1558,8.406341292,9.8843753,Sako Health Clinic,Primary,State Ministry Of Health,Unknown,KD2211,Zonzon,19022,Zangon Kataf
1559,8.014282,9.733276,Kufai Gidan Tagwai Health Clinic,Primary,State Ministry Of Health,Functional,KD0806,Gidan Tagwai,19008,Kachia
1560,8.092133,10.943676,Danisa Health Clinic,Primary,Public,Unknown,KD2111,Soba,19021,Soba
1561,7.652428,11.15957,Samaru Primary Health Center,Primary,Public,Functional,KD1909,Samaru,19019,Sabon Gari
1562,7.461584,10.528464,Salem Hospital,Tertiary,Private,Unknown,KD0910,Unguwar Rimi,19009,Kaduna North
1563,6.801372,10.704653,Kuriga Primary Health Center,Primary,Public,Functional,KD0206,Kuriga,19002,Chikun
1564,7.960327,11.20532,Dandami Cocin Primary Health Center,Others,Missions/Religious,Unknown,KD2109,Richifa,19021,Soba
1565,6.74543,10.72583,Mando Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD0101,Gayam,19001,Birnin Gwari
1566,7.426265,10.546514,Abakawa Community Health Center,Primary,Public,Functional,KD0912,Unguwar Shanu,19009,Kaduna North
1567,7.568995,9.664165,Gidon Kaura Health Clinic,Primary,Public,Functional,KD0803,Awon,19008,Kachia
1568,7.1115,10.02971,Sarkin Pawa Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0201,Chikun,19002,Chikun
1569,7.424126,10.431591,Gimo Clinic Bubasauri Road,Primary,Public,Unknown,KD0212,Yelwa,19002,Chikun
1570,6.193902,10.415334,Kuki Health Post,Primary,Public,Functional,KD0106,Randagi,19001,Birnin Gwari
1571,8.50034,9.28224,Awkwakwa Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD2007,Nandu,19020,Sanga
1572,8.387316,9.856242,Zonzon Health Center,Primary,Public,Unknown,KD2211,Zonzon,19022,Zangon Kataf
1573,7.569954,10.823329,Jaji Compresive Health Center,Primary,Public,Functional,KD0402,Birnin Yero,19004,Igabi
1574,6.96079,11.25517,Mamman Yalwa Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0110,Kuyello,19001,Birnin Gwari
1575,8.149678,9.557998,Kyari Health Clinic,Primary,Public,Functional,KD0602,Daddu,19006,Jaba
1576,7.412243,10.469252,Makera 1 Primary Health Care,Primary,Public,Functional,KD1005,Makera,19010,Kaduna South
1577,8.585468,9.379537,Confidence Health Center,Primary,Public,Unknown,KD2006,Karshi,19020,Sanga
1578,7.279099,10.48916,Nassarawa Health Center,Primary,Public,Unknown,KD0208,Nassarawa,19002,Chikun
1579,7.71391,11.08478,Grace Memorial Clinic T Wada,Primary,Public,Unknown,KD2310,Tudun Wada,19023,Zaria
1580,8.019493,11.393127,Rafin Rogo Health Clinic,Primary,Public,Functional,KD0508,Rumi,19005,Ikara
1581,8.582967,10.428187,Lere Primary Health Center,Primary,Public,Functional,KD1708,Lere,19017,Lere
1582,8.061388,10.681695,Cocin Clinic,Primary,NGO/Humanitarian,Unknown,KD1410,Makami,19014,Kauru
1583,7.999695,9.503479,Tunganok Primary Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD0607,Nok,19006,Jaba
1584,7.689335,10.201972,Kutura Health Clinic,Others,Public,Functional,KD1210,Tantattu,19012,Kajuru
1585,8.681219991,10.41833457,Government Health Office Stamina,Primary,Others,Functional,KD1711,Saminaka,19017,Lere
1586,7.531329,11.308638,Ganuwa Health Facility,Primary,Public,Functional,KD0301,Danmahawayi,19003,Giwa
1587,7.413473333,10.46843167,Primary Health Center Maker,Primary,Others,Functional,KD1004,Kakuri Hausa,19010,Kaduna South
1588,8.291906,9.243613,Ankwa Health Clinic,Primary,Public,Functional,KD2002,Arak,19020,Sanga
1589,7.462366,10.526772,Unguwar Rimi Primary Health Center,Primary,Public,Functional,KD0910,Unguwar Rimi,19009,Kaduna North
1590,7.781285,9.925782,Aburon Health Clinic,Primary,Public,Functional,KD0802,Ankwa,19008,Kachia
1591,8.114326,10.912879,Anguwar Madaki Health Clinic,Primary,Public,Unknown,KD2108,Rahama,19021,Soba
1592,7.6827,11.079271,Ungwan Dankali Health Post,Primary,Public,Functional,KD2305,Kufena,19023,Zaria
1593,7.405692,10.594318,Mando Primary Health Center,Primary,Public,Functional,KD0401,Afaka,19004,Igabi
1594,8.374761,10.68403,Mai Gamo Primary Health Center,Primary,Public,Functional,KD1706,Kudaru,19017,Lere
1595,7.421352,10.547637,Lyon Hospital,Tertiary,Private,Unknown,KD0912,Unguwar Shanu,19009,Kaduna North
1596,8.32739,9.588194,Maigizo Primary Health Care,Primary,Public,Functional,KD0711,Maigizo,19007,Jema'A
1597,8.250494,11.158894,Jibis Basic Health Center,Primary,Public,Unknown,KD0503,Jampalan,19005,Ikara
1598,7.87386,11.37874,Vino Medical Center,Tertiary,Private,Unknown,KD1810,Tudun Wada,19018,Makarfi
1599,8.572872,9.425299,Aboro Primary Health Center,Primary,Public,Functional,KD2001,Aboro,19020,Sanga
1600,7.681198,11.172374,Narict Medical Center,Primary,Public,Unknown,KD1901,Basawa,19019,Sabon Gari
1601,7.873396,11.344603,Anguwar Geri Health Post,Primary,Public,Functional,KD1807,Makarfi,19018,Makarfi
1602,7.771665,10.23214,Rubu Health Clinic,Primary,Public,Functional,KD1207,Kufana,19012,Kajuru
1603,8.561291,9.336476,Fadan Ayu Primary Health Center,Primary,Public,Functional,KD2004,Bokana,19020,Sanga
1604,7.33419,11.05642,Galadimawa Primary Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD0302,Galadimawa,19003,Giwa
1605,8.273435,9.486533,Bakin Kogi Health Clinic,Primary,Public,Functional,KD0710,Kaninkon,19007,Jema'A
1606,7.814270019,9.309509277,Kukuri Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1108,Kukuyi,19011,Kagarko
1607,8.34504,11.22842,Gunduma Health Center,Unknown,Unknown,Functional,KD0510,Saya Saya,19005,Ikara
1608,7.13267,11.041421,Funtua Badadi Health Post,Primary,Public,Functional,KD0108,Dogondawa,19001,Birnin Gwari
1609,7.718988,11.083052,Dandutse Primary Health Center,Primary,Public,Functional,KD2310,Tudun Wada,19023,Zaria
1610,7.408409,10.535804,Badikko Family Health,Primary,Public,Functional,KD1001,Badiko,19010,Kaduna South
1611,8.1823,9.07766,Abuja Mada Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD2011,Wasa,19020,Sanga
1612,8.270468,10.679308,Sauki C Maternity Home,Primary,Public,Unknown,KD1509,Pambegua,19015,Kubau
1613,8.291475,9.582953,Kafanchan Primary Health Center,Primary,Public,Unknown,KD0707,Kafanchan A,19007,Jema'A
1614,8.583784,9.380149,Selleh Clinic Fadan Karshi,Primary,Public,Unknown,KD2006,Karshi,19020,Sanga
1615,7.880357,9.799235,Asibitin Unguwan Bawa Health Post,Others,Public,Functional,KD0802,Ankwa,19008,Kachia
1616,7.40709,10.40482,Buwaya Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD0203,Kakau,19002,Chikun
1617,7.43152,10.51744,Patela Hospital,Others,Private,Unknown,KD0908,Shaba,19009,Kaduna North
1618,7.43508,10.50827,Prime Hospital,Tertiary,Private,Unknown,KD0902,Dadi Riba,19009,Kaduna North
1619,8.447662,9.639561,Tachira Primary Health Center,Primary,Public,Unknown,KD1304,Kadarko,19013,Kaura
1620,8.41947,9.632595,Dusai Primary Health Center,Primary,Public,Functional,KD1304,Kadarko,19013,Kaura
1621,7.687229,10.321327,Kajuru Primary Health Center,Primary,Public,Functional,KD1204,Kajuru,19012,Kajuru
1622,8.380988333,9.760293333,Health Clinic Kigudu,Primary,Others,Functional,KD2206,Unguwar Gaya,19022,Zangon Kataf
1623,7.31427,9.611511,Azuwah Memorial Health Clinic,Others,Private,Unknown,KD0804,Bishini,19008,Kachia
1624,7.46097,10.44332,Gizagwai Diagonostic Center,Unknown,Unknown,Unknown,KD0211,Sabon Tasha,19002,Chikun
1625,8.645016,10.450391,Sabon Birni Health Facility,Primary,Public,Functional,KD1710,Sabon Birnin,19017,Lere
1626,8.397905,9.629911,Turaki Buga Memorial Hospital,Primary,Public,Functional,KD1306,Kpak,19013,Kaura
1627,8.430165,9.728989,Jankasa Primary Health Center,Primary,Public,Unknown,KD2206,Unguwar Gaya,19022,Zangon Kataf
1628,8.61592,10.56878,Tabo Tabo Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD1705,Kayarda,19017,Lere
1629,8.02238,9.449381,Ngarshang Health Clinic,Primary,Public,Functional,KD0604,Fada,19006,Jaba
1630,8.613049,9.16694,Ercc Clinic Agamati,Primary,Public,Unknown,KD2003,Ayu,19020,Sanga
1631,8.052573,9.273536,Angwan Ayaba Primary Health Care,Primary,State Primary HealthCare Development Agency,Unknown,KD0703,Barde,19007,Jema'A
1632,8.560713,10.508651,Unguwan Kimba Health Clinic,Primary,Public,Functional,KD1705,Kayarda,19017,Lere
1633,7.70768,11.06108,J n t Clinic Zaria,Primary,Public,Unknown,KD2307,Kwarbai B,19023,Zaria
1634,8.615093461,9.295048447,Ayu Health Post,Primary,State Primary HealthCare Development Agency,Unknown,KD2003,Ayu,19020,Sanga
1635,8.656259,10.435499,Unguwan Bawa Primary Health Center,Primary,Public,Functional,KD1710,Sabon Birnin,19017,Lere
1636,7.880708,11.376041,Kasuwar Mata Primary Health Center,Primary,Public,Functional,KD1810,Tudun Wada,19018,Makarfi
1637,7.460194,10.570212,Unguwar Dosa Primary Health Center,Primary,Public,Functional,KD0909,Unguwan Dosa,19009,Kaduna North
1638,8.055659633,10.9882982,Soba Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2111,Soba,19021,Soba
1639,8.412208,9.279387,Gonji Clinic Dani Madaki,Primary,Public,Unknown,KD2007,Nandu,19020,Sanga
1640,8.500671,9.892883,Sanbinna Rural Health Clinic,Primary,State Ministry Of Health,Unknown,KD1401,Badurum,19014,Kauru
1641,7.992016,10.045173,Crossing Health Post,Primary,Public,Functional,KD0801,Agunu,19008,Kachia
1642,7.698501,11.040765,Kofan Gayan General Hospital,Primary,Public,Functional,KD2303,Gyellesu,19023,Zaria
1643,8.467938,9.463595,Nisama Primary Health Clinic,Primary,Public,Functional,KD0704,Gidan Waya,19007,Jema'A
1644,7.432757,10.451517,Unguwar Mai Chibi Comprehensive Health Care,Primary,Public,Functional,KD1012,Television,19010,Kaduna South
1645,7.88971,10.04002,Agunu Dutse Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD0801,Agunu,19008,Kachia
1646,7.25958,9.33144,Taffa Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD1102,Iddah,19011,Kagarko
1647,8.385472,9.603473,Dorokyong Community Health Clinic Kukum Gida,Primary,Public,Functional,KD1307,Kukum,19013,Kaura
1648,7.696821,10.972195,Tudun Wadan Mangi Primary Health Care,Primary,Public,Functional,KD0412,Zangon Aya,19004,Igabi
1649,7.70236,11.22059,Dambami Health Center,Primary,Public,Functional,KD1608,Sabon Garin,19016,Kudan
1650,8.424513,9.771307,Unguwan Jaba Primary Health Clinic,Primary,Public,Unknown,KD2206,Unguwar Gaya,19022,Zangon Kataf
1651,8.305886,10.422895,Kuyambana Health Clinic,Primary,Public,Functional,KD1409,Kwassam,19014,Kauru
1652,8.578667,9.799903,Kizachi Adam Primary Health Center,Primary,Public,Functional,KD1411,Pari,19014,Kauru
1653,8.099199,11.335187,Saulawa Nursing Home And Convalescent Center,Tertiary,Private,Unknown,KD0509,Saulawa,19005,Ikara
1654,7.91696,9.61293,Gyani Health Post,Primary,State Primary HealthCare Development Agency,Unknown,KD1101,Aribi,19011,Kagarko
1655,7.705894,11.129046,Salami Afirmary Hospital,Tertiary,Private,Functional,KD1905,Hanwa,19019,Sabon Gari
1656,7.91289,9.731179,Asibitin Yaji Health Post,Primary,Public,Functional,KD0802,Ankwa,19008,Kachia
1657,8.24832,11.24045,Mahangi,Others,Others,Functional,KD0504,Kurmin Kogi,19005,Ikara
1658,7.401937,10.428825,Adonai Medical Center Clinicandmaternity,Primary,Public,Unknown,KD0203,Kakau,19002,Chikun
1659,6.87356,11.33244,Gwaron Dutse Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0111,Tabanni,19001,Birnin Gwari
1660,7.845749,11.104711,Unguwar Sarki Primary Health Care,Primary,Public,Functional,KD2104,Gimba,19021,Soba
1661,7.267656,11.09789,Sada Health Clinic,Primary,Public,Functional,KD0302,Galadimawa,19003,Giwa
1662,8.029648,11.345445,Gwanki Primary Health Center,Primary,Public,Functional,KD1806,Gwanki,19018,Makarfi
1663,8.5234,10.025883,Maiwada Idris Clinic And Maternity,Tertiary,Private,Unknown,KD1703,Garu Mariri,19017,Lere
1664,7.406904,10.519398,Kubau Road Primary Health Center,Primary,Public,Functional,KD1007,Sabon Gari South,19010,Kaduna South
1665,7.72833,11.12212,Chikaji Family Health Unit,Primary,State Primary HealthCare Development Agency,Unknown,KD1908,Muchiya,19019,Sabon Gari
1666,7.307767,10.811437,Annuri Hospital And Maternity,Primary,Public,Unknown,KD0410,Sabon Birnin,19004,Igabi
1667,7.428102,10.481633,Giltoo Aris Specialist Hospital,Tertiary,Private,Unknown,KD1002,Barnawa,19010,Kaduna South
1668,8.347322,10.773145,Kodoro Primary Health Center,Others,Public,Unknown,KD1505,Kareh,19015,Kubau
1669,8.126942,10.741981,Unguwan Mamuda Health Clinic,Primary,Public,Unknown,KD1510,Zabi,19015,Kubau
1670,7.60204,11.00002,Unguwan Samaju Dispensary,Primary,State Primary HealthCare Development Agency,Unknown,KD0406,Kerawa,19004,Igabi
1671,7.95986,9.587203333,Health Clinic Tudun Wada,Primary,Others,Functional,KD0605,Fai,19006,Jaba
1672,7.568844,11.196635,Shika Primary Health Care,Primary,Public,Functional,KD0309,Shika,19003,Giwa
1673,7.69412,11.05357,Alfadarai Primary Health Center,Primary,Public,Functional,KD2312,Unguwar Juma,19023,Zaria
1674,7.54625,10.61359,Kaban Primary Health Care,Primary,Public,Unknown,KD0407,Kwarau,19004,Igabi
1675,7.4567,10.585015,Division Hospital,Unknown,Unknown,Functional,KD0905,Kawo,19009,Kaduna North
1676,7.434231,10.514592,Alhaji Muazu Clinic,Primary,Public,Functional,KD0908,Shaba,19009,Kaduna North
1677,7.417749,11.277324,Mujedawa Health Clinic,Primary,Public,Functional,KD0304,Giwa,19003,Giwa
1678,7.738354,11.108113,Abdu Kwari Primary Health Care,Primary,Public,Functional,KD1907,Jushi,19019,Sabon Gari
1679,7.757057,9.366694,Chukula Health Clinic,Primary,Public,Functional,KD1110,Kushe,19011,Kagarko
1680,8.2852793,9.5737244,Health Clinic Gidan Ali,Unknown,Others,Unknown,KD0707,Kafanchan A,19007,Jema'A
1681,7.04481,10.06659,Gwanda Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD0201,Chikun,19002,Chikun
1682,7.528633,10.432261,Maraban Rido Primary Health Center,Primary,Public,Functional,KD0209,Rido,19002,Chikun
1683,8.039433,10.048452,Gidan Ali Primary Health Center,Primary,Public,Functional,KD2203,Ikulu,19022,Zangon Kataf
1684,7.45699,10.58254,Caliphate Clinics,Unknown,Unknown,Unknown,KD0905,Kawo,19009,Kaduna North
1685,7.442555,10.556232,Shifa Hospital,Primary,Public,Unknown,KD0903,Hayin Banki,19009,Kaduna North
1686,8.44276,10.74276,Wazabi Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1505,Kareh,19015,Kubau
1687,8.538534,9.364831,Karshin Daji Health Clinic,Primary,Public,Functional,KD2006,Karshi,19020,Sanga
1688,8.54577,9.83841,Primary Healthcare,Unknown,Unknown,Unknown,KD1411,Pari,19014,Kauru
1689,7.424147,10.577702,Yalwan Makaranta Health Clinic,Primary,Public,Unknown,KD0903,Hayin Banki,19009,Kaduna North
1690,7.689395,10.202132,Health Center Kutura,Primary,Private,Unknown,KD1210,Tantattu,19012,Kajuru
1691,8.754296,10.401943,Domawa Primary Health Center,Primary,Public,Functional,KD1701,Abadawa,19017,Lere
1692,7.87843,11.37928,Taimako T Wada Makarfi Nursing Home,Tertiary,Private,Unknown,KD1810,Tudun Wada,19018,Makarfi
1693,8.03336,11.36136,Kunkumi Nursing And Maternity,Primary,Public,Unknown,KD1806,Gwanki,19018,Makarfi
1694,8.26379,9.18363,Lalle Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2002,Arak,19020,Sanga
1695,7.39577,10.520172,Zaitun Clinic,Primary,Public,Unknown,KD1006,Sabon Gari North,19010,Kaduna South
1696,7.355995,10.428299,Kakau Primary Health Care Center,Primary,Public,Functional,KD0203,Kakau,19002,Chikun
1697,7.881585,11.374644,Makarfi Primary Health Center,Primary,Public,Functional,KD1807,Makarfi,19018,Makarfi
1698,7.755003,10.294302,Kufana Health Center,Primary,Public,Functional,KD1207,Kufana,19012,Kajuru
1699,8.142638,9.975293,Dutsen Bako Primary Health Center,Primary,Public,Functional,KD2203,Ikulu,19022,Zangon Kataf
1700,8.49595,9.0982,Kwantagora Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD2010,Ninzo West,19020,Sanga
1701,7.441005527,10.46535297,Gabachuwa Health Clinic,Primary,Others,Functional,KD0207,Narayi,19002,Chikun
1702,7.513058,10.61206,Zaure Primary Health Center,Primary,Public,Functional,KD0408,Rigachikun,19004,Igabi
1703,7.375224,11.204133,Unguwar Gaga Health Clinic,Primary,Public,Functional,KD0311,Yakawada,19003,Giwa
1704,8.460327,9.232117,Gwantu Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD2005,Gwantu,19020,Sanga
1705,6.22758,10.65251,Birnin Gwari Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0102,Kakangi,19001,Birnin Gwari
1706,7.425345,10.45307,Television Garage Primary Health Center,Primary,Public,Unknown,KD1012,Television,19010,Kaduna South
1707,8.6447,10.62236,Ibrahim C Liman Primary Health Clinic,Primary,Public,Unknown,KD1702,Dan Alhaji,19017,Lere
1708,8.500613,9.892831,Rural Health Clinic,Primary,Public,Unknown,KD1401,Badurum,19014,Kauru
1709,8.750541,10.325719,Federe Health Clinic,Primary,Public,Functional,KD1701,Abadawa,19017,Lere
1710,8.556976,10.483827,Tsurutawa Health Clinic,Primary,Public,Functional,KD1706,Kudaru,19017,Lere
1711,8.322604,9.768431,Madauchi Primary Health Center,Primary,Public,Functional,KD2210,Zonkwa,19022,Zangon Kataf
1712,8.544768,10.27933,Raminkura Model Ward Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD1709,Raminkura,19017,Lere
1713,7.58185,9.70314,Kigwali Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD0803,Awon,19008,Kachia
1714,8.688931667,10.41863333,Sas Clinic And Maternity,Unknown,Unknown,Functional,KD1711,Saminaka,19017,Lere
1715,8.00129,10.997964,Yalwa Maibene Health Post,Primary,Public,Functional,KD2111,Soba,19021,Soba
1716,6.99932,10.81683,Layin Hassan Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0307,Kidandan,19003,Giwa
1717,7.26412,9.33435,Zuma Clinic Taifa Duku,Primary,Public,Unknown,KD1102,Iddah,19011,Kagarko
1718,6.99676,11.34681,Old Tabanni Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD0111,Tabanni,19001,Birnin Gwari
1719,7.626144,10.381549,Janwuria Primary Health Center,Primary,Public,Functional,KD1202,Buda,19012,Kajuru
