FID,geom,geometry_type,latitude,longitude,global_id,name,alternate_name,functional_status,ri_service_status,type,ownership,ward_code,accessibility,cce_quantity,cce_availability,cce_last_updated,mnch2,mnch2_last_updated,ward_name,lga_code,lga_name,state_code,state_name
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ae5,POINT (8.595496000436924 10.283828999579839),POINT,10.283828999579839,8.595496000436924,c7c271b6-5f9b-4114-893d-5c677f714889,Isheme Health Clinic,,Functional,Unknown,Primary,Public,KD1707,,,Unknown,,,,Lazuru Tuddai,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ae4,POINT (8.635855999859643 10.307667999777323),POINT,10.307667999777323,8.635855999859643,e1952215-94c6-45d3-bbe1-24f6bdfcc3c6,Tuddai Primary Health Center,,Functional,Yes,Primary,Public,KD1707,,1,Yes,2018-02-06,,,Lazuru Tuddai,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ae3,POINT (8.677290000012135 10.366555999789),POINT,10.366555999789,8.677290000012135,e52d5043-6d2e-4f07-8c3b-9568f43b81ca,Lazuru Health Clinic,,Functional,Yes,Primary,Public,KD1707,,1,Yes,,,,Lazuru Tuddai,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ae2,POINT (8.539001000051258 10.403561999932833),POINT,10.403561999932833,8.539001000051258,95ab282e-53b6-468d-8788-06015086fe6a,Dan Alhaji Primary Health Center,,Unknown,Unknown,Primary,Public,KD1708,,,Unknown,,,,Lere,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ae1,POINT (8.584627400000002 10.3663751),POINT,10.3663751,8.584627400000002,95e0d45d-5cff-42e7-83aa-62ab9dd310da,Health Clinic Damagira,,Functional,Unknown,Primary,Others,KD1708,,,Unknown,,,,Lere,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ae0,POINT (8.563950000002933 10.366904000025443),POINT,10.366904000025443,8.563950000002933,247dd8e1-6e90-46c9-a059-729da8c3040b,Sigau Maternal And Child Health,,Unknown,Yes,Primary,Public,KD1708,,,Unknown,,,,Lere,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5adf,POINT (8.571307000001639 10.384370999893406),POINT,10.384370999893406,8.571307000001639,3b129cd2-092e-48a4-a3b4-c784a40e2009,Lere Health Facility,,Functional,Yes,Primary,Public,KD1708,,,Unknown,,,,Lere,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ade,POINT (8.582966999924054 10.42818699966432),POINT,10.42818699966432,8.582966999924054,ccc084cc-4a04-424f-b3ad-d76daf70b24d,Lere Primary Health Center,,Functional,Yes,Primary,Public,KD1708,,,Yes,2018-02-06,,,Lere,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5add,POINT (8.613241299999999 10.346237600000004),POINT,10.346237600000004,8.613241299999999,76f5cd3f-84f3-48da-9934-79cd2cabb3d4,Health Clinic Durawa,,Functional,Unknown,Primary,Others,KD1708,,,Unknown,,,,Lere,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5adc,POINT (8.548697999999998 10.305336299999999),POINT,10.305336299999999,8.548697999999998,72919488-6d84-44f9-a218-ede3d35bf9da,Health Center Dogon Daji,,Functional,Unknown,Primary,Others,KD1709,,,Unknown,,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5adb,POINT (8.509895000275094 10.290054999810138),POINT,10.290054999810138,8.509895000275094,03cfb868-46a4-4456-86f7-1edf503c2312,Luwuna Health Clinic,,Functional,Yes,Primary,Public,KD1709,,,Unknown,,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ada,POINT (8.552332000109004 10.277108000013243),POINT,10.277108000013243,8.552332000109004,c1f9ab6e-c2d4-4903-801a-cc80cb28d18d,Sda Health Clinic Anguean Mission Ramin Kura,,Unknown,Unknown,Primary,Public,KD1709,,,Unknown,,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ad9,POINT (8.5104189996311 10.291673999910188),POINT,10.291673999910188,8.5104189996311,5d213602-3b3b-4161-a660-71b9d2be643b,Luvozige Nursing Home,,Unknown,Unknown,Primary,Public,KD1709,,,Unknown,,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ad8,POINT (8.509447999971371 10.291904000066438),POINT,10.291904000066438,8.509447999971371,eae61cd1-557c-4fb8-868e-735db86047ca,Samilafiya Nursing Maternity Home Luwuna,,Unknown,Unknown,Primary,Public,KD1709,,,Unknown,,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ad7,POINT (8.543495000104713 10.282037000362266),POINT,10.282037000362266,8.543495000104713,812658f7-e725-4407-8107-dcecf8078dc4,Alhheri Nursing And Maternity Ramin Kura,,Unknown,Yes,Primary,Public,KD1709,,,Unknown,,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ad6,POINT (8.476317000460426 10.350784000072622),POINT,10.350784000072622,8.476317000460426,41fce341-5db4-453f-98fd-b3961423fe0e,Jingir Health Post,,Unknown,Unknown,Primary,Public,KD1709,,1,Yes,,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ad5,POINT (8.5108231 10.363621899999997),POINT,10.363621899999997,8.5108231,c5816f1c-cfcd-4070-929b-3f0bce678009,Health Center Gasakora,,Functional,Unknown,Primary,Others,KD1709,,,Unknown,,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ad4,POINT (8.485422999647483 10.319953000124428),POINT,10.319953000124428,8.485422999647483,bf1b2bd3-108a-424e-b621-806e08228bd9,Kargi Health Clinic,,Functional,Unknown,Primary,Public,KD1709,,,Unknown,,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ad3,POINT (8.544767999969622 10.279328999522306),POINT,10.279328999522306,8.544767999969622,beb5d795-fe25-446b-83ec-f321faee4fde,Model Ward Health Center Raminkura,,Functional,Yes,Primary,Public,KD1709,,,Unknown,,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ad2,POINT (8.544768 10.27933),POINT,10.27933,8.544768,dda05211-c43d-40b1-8eeb-cd448db73258,Raminkura Model Ward Health Center,Model Primary Health Center,Functional,Yes,Primary,State Primary HealthCare Development Agency,KD1709,,2,Yes,2018-02-06,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ad1,POINT (8.528111999652651 10.318911000416449),POINT,10.318911000416449,8.528111999652651,8613de85-7c6c-4822-947d-8baea29c818f,Nazangi Health Clinic,,Functional,Yes,Primary,Public,KD1709,,,Unknown,,,,Raminkura,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ad0,POINT (8.655215000013186 10.442147000149532),POINT,10.442147000149532,8.655215000013186,153f0e79-415a-4b3e-b5b1-45f2a8fae691,Ecwa Comprehensive Health Care Anguwan Bawa,,Unknown,Yes,Primary,NGO/Humanitarian,KD1710,,,Unknown,,,,Sabon Birnin,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5acf,POINT (8.680935000488716 10.47380399965897),POINT,10.47380399965897,8.680935000488716,24d49f21-d9cc-46c9-81fd-b376bf9a4bac,Unguwan Kura Primary Health Clinic,,Functional,Yes,Primary,Public,KD1710,,,Unknown,,,,Sabon Birnin,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ace,POINT (8.616330000000001 10.40259),POINT,10.40259,8.616330000000001,2f762e4d-aa00-4866-9711-7f8260307f93,Advantist Clinic,,Unknown,Unknown,Unknown,Unknown,KD1710,,,Unknown,,,,Sabon Birnin,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5acd,POINT (8.656715000000002 10.440205000000004),POINT,10.440205000000004,8.656715000000002,6fe5cbcd-ed52-42eb-9a5b-98476c7b58bd,Unguwan Hakimi Health Center,,Functional,Unknown,Unknown,Unknown,KD1710,,,Unknown,,,,Sabon Birnin,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5acc,POINT (8.656910000164885 10.439185000136945),POINT,10.439185000136945,8.656910000164885,1e28ae4a-a419-4d0b-9a04-df0389a44d55,Sauki Clinic And Maternity Anguwan Bawa,,Unknown,Yes,Primary,Public,KD1710,,,Unknown,,,,Sabon Birnin,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5acb,POINT (8.633248000087633 10.381705000081979),POINT,10.381705000081979,8.633248000087633,0c980ea5-9612-4ce8-8caf-c6e93e7f994f,Sabon Brinin Health Center,,Functional,Yes,Primary,Public,KD1710,,,Yes,2018-02-06,,,Sabon Birnin,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aca,POINT (8.657627100000001 10.4385617),POINT,10.4385617,8.657627100000001,c2db0209-9f48-48e3-a920-3a17685ea4f7,Salama Health Clinic,,Unknown,Unknown,Unknown,Others,KD1710,,,Unknown,,,,Sabon Birnin,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ac9,POINT (8.645016000083444 10.450390999750937),POINT,10.450390999750937,8.645016000083444,d251fef2-1628-4f66-abbc-d046f5d70bd4,Sabon Birni Health Facility,,Functional,Unknown,Primary,Public,KD1710,,1,Yes,,,,Sabon Birnin,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ac8,POINT (8.656258999722525 10.4354989996325),POINT,10.4354989996325,8.656258999722525,d335a58c-0389-4d15-bba2-94fdafdc7487,Unguwan Bawa Primary Health Center,,Functional,Yes,Primary,Public,KD1710,,4,Yes,2018-02-06,,,Sabon Birnin,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ac7,POINT (8.681219990885396 10.418334571985909),POINT,10.418334571985909,8.681219990885396,cd2b1f95-f54e-4e37-9f13-12370565339b,Government Health Office Stamina,,Functional,Unknown,Primary,Others,KD1711,,1,Yes,,,,Saminaka,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ac6,POINT (8.689971667000004 10.419495000000001),POINT,10.419495000000001,8.689971667000004,271d0c42-41c2-4646-ad86-204ac3ee881d,Saminka Child Health Center,,Functional,Unknown,Unknown,Unknown,KD1711,,,Unknown,,,,Saminaka,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ac5,POINT (8.679342000000002 10.422127800000002),POINT,10.422127800000002,8.679342000000002,eb9c5546-a4b5-43df-87c6-5bf033361d49,Siminaka Primary Health Care,,Functional,Unknown,Unknown,Unknown,KD1711,,,Unknown,,,,Saminaka,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ac4,POINT (8.679717999661818 10.414479000350411),POINT,10.414479000350411,8.679717999661818,40ad8a53-0c66-4b29-96e1-c08ce11ea8e8,Government Health Office,,Functional,Yes,Others,Public,KD1711,,,Yes,2018-02-06,,,Saminaka,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ac3,POINT (8.678661999944325 10.414368000274976),POINT,10.414368000274976,8.678661999944325,6fc86c87-4b5a-49f5-8b6e-96aa48e13c7d,Muhammad Dabo Lere Memorial Hospital Saminaka,,Unknown,Yes,Primary,Public,KD1711,,1,Yes,,,,Saminaka,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ac2,POINT (8.688931667000004 10.418633330000004),POINT,10.418633330000004,8.688931667000004,ddd17e6c-3f13-4145-95b1-856a52ad6c2e,Sas Clinic And Maternity,,Functional,Unknown,Unknown,Unknown,KD1711,,,Unknown,,,,Saminaka,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ac1,POINT (8.689853333 10.408745000000003),POINT,10.408745000000003,8.689853333,17d9c00a-89f4-4089-89b3-91fdd7ede7d5,Child Health Center,,Functional,Unknown,Unknown,Unknown,KD1711,,,Unknown,,,,Saminaka,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ac0,POINT (8.690984000316519 10.413361999591473),POINT,10.413361999591473,8.690984000316519,ae4fc8d7-e41a-4c11-9578-4e6ed99b23d3,Saminaka Comprehensive Health Center,,Functional,Yes,Primary,Public,KD1711,,,Unknown,,,,Saminaka,19017,Lere,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5abf,POINT (7.83853800011957 11.236022999550926),POINT,11.236022999550926,7.83853800011957,bfc2cdf1-e030-4fa6-935e-64a7572ee076,Adi Nursing Home Dandamisa,,Unknown,Unknown,Primary,Public,KD1801,,,Unknown,,,,Dan Damisa,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5abe,POINT (7.839563999816676 11.26512500032436),POINT,11.26512500032436,7.839563999816676,24487db4-9b1d-4d0b-aa26-c70881d22929,Marke Health Post,,Functional,Yes,Primary,Public,KD1801,,,Unknown,,,,Dan Damisa,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5abd,POINT (7.836785345000002 11.239739350000004),POINT,11.239739350000004,7.836785345000002,3809e8ef-28c4-4580-abbc-7263fd35404e,Primary Health Center Dandamisa,,Functional,Unknown,Primary,Others,KD1801,,,Unknown,,,,Dan Damisa,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5abc,POINT (7.838557000132482 11.237361000460055),POINT,11.237361000460055,7.838557000132482,61df17f1-dd1d-42bd-9d0c-cc1ef7e5ee82,Dandamisa Health Clinic,,Functional,Yes,Primary,Public,KD1801,,,Yes,2018-02-06,,,Dan Damisa,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5abb,POINT (7.817985000154749 11.275947999678124),POINT,11.275947999678124,7.817985000154749,b9e5d04b-ec2e-4cca-9b18-e34d1e958b5c,Anguwan Makera Health Clinic,,Unknown,Unknown,Primary,Public,KD1801,,,Unknown,,,,Dan Damisa,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aba,POINT (7.838508000099182 11.23729700041656),POINT,11.23729700041656,7.838508000099182,ff591de0-1256-4d69-adfe-c603b4ed207d,Dan Damisa Health Post,,Functional,Unknown,Others,Public,KD1801,,1,Yes,,,,Dan Damisa,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ab9,POINT (7.860356999944543 11.211256999723616),POINT,11.211256999723616,7.860356999944543,197f1493-fee4-4707-9ecc-ff25d4e4e609,Sabon Gari Daji Health Post,,Functional,Yes,Primary,Public,KD1801,,,Unknown,,,,Dan Damisa,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ab8,POINT (7.829032999661365 11.367570999931615),POINT,11.367570999931615,7.829032999661365,29772c6f-de5f-4d2c-ae95-afb6574be00b,Isyaku Medicine Center,,Unknown,Unknown,Tertiary,Private,KD1802,,,Unknown,,,,Danguziri,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ab7,POINT (7.831106000069838 11.368017000234659),POINT,11.368017000234659,7.831106000069838,5a19b8f2-9c79-469e-a8ba-872f41c2663f,Danguzuri Primary Health Care,,Unknown,Yes,Primary,Public,KD1802,,1,Yes,,,,Danguziri,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ab6,POINT (7.847809000418749 11.330890000008594),POINT,11.330890000008594,7.847809000418749,46acdf9c-1c89-498d-9b2c-881459b9659d,Dan Ayamaka Health Clinic,,Functional,Yes,Primary,Public,KD1802,,,Unknown,,,,Danguziri,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ab5,POINT (7.871704 11.30389),POINT,11.30389,7.871704,93b47414-ca5c-4784-b5d9-ad48e82faf30,Tashan Tsamiya Health Clinic,,Functional,Yes,Primary,State Ministry Of Health,KD1802,,,Unknown,,,,Danguziri,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ab4,POINT (7.828833999526125 11.366938999502224),POINT,11.366938999502224,7.828833999526125,e3fefe34-5c3a-4226-b865-492ad4938eb7,Yunusa Clinic,,Unknown,Yes,Primary,Public,KD1802,,,Unknown,,,,Danguziri,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ab3,POINT (7.9059439999187475 11.345237999757387),POINT,11.345237999757387,7.9059439999187475,b7733e63-3bea-480b-81be-ef96017ab7bb,Tashar Yari Primary Health Care,,Functional,Yes,Primary,Public,KD1802,,,Unknown,,,,Danguziri,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ab2,POINT (7.887583000443328 11.322109000042303),POINT,11.322109000042303,7.887583000443328,e526e513-47ce-4092-9a8b-3dffc0eb42a8,Ruma Primary Health Care,,Unknown,Unknown,Primary,Public,KD1802,,,Unknown,,,,Danguziri,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ab1,POINT (7.83114900009906 11.367919000168058),POINT,11.367919000168058,7.83114900009906,ac6080b0-aa95-4edf-a0ea-6e50e1667b89,Dan Guzuri Primary Health Center,,Functional,Yes,Primary,Public,KD1802,,,Yes,2018-02-06,,,Danguziri,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ab0,POINT (7.9091080000685565 11.365483999513629),POINT,11.365483999513629,7.9091080000685565,5ea53b08-2500-46d7-8e87-0df25be4bcf1,Gazara Unguwar Galadima Health Post,,Functional,Unknown,Primary,Public,KD1803,,,Unknown,,,,Gazara,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aaf,POINT (7.887928333 11.381065000000005),POINT,11.381065000000005,7.887928333,7421e119-cb21-4e2d-9353-53a3745731f6,Makarfi General Hospital,,Functional,Unknown,Unknown,Unknown,KD1803,,,Unknown,,,,Gazara,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aae,POINT (7.944069999823569 11.407666000174288),POINT,11.407666000174288,7.944069999823569,a61100fd-ff86-44c1-9f0a-7c290fc408d6,Mahangi Gazara Health Clinic,,Functional,Yes,Primary,Public,KD1803,,1,Yes,,,,Gazara,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aad,POINT (7.946280000325203 11.455961999989142),POINT,11.455961999989142,7.946280000325203,a8a9e484-f1ef-4671-9c56-045141153ec0,Makaurata Primary Health Center,,Functional,Yes,Primary,Public,KD1803,,,Unknown,,,,Gazara,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aac,POINT (7.944558000155155 11.423307999802319),POINT,11.423307999802319,7.944558000155155,f1091615-80ce-4da5-bde5-a47f8b5f975e,Gangara Gazara Health Clinic,,Unknown,Unknown,Primary,Public,KD1803,,,Unknown,,,,Gazara,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aab,POINT (7.939719999867975 11.386479999779397),POINT,11.386479999779397,7.939719999867975,0182db9c-435a-46e7-bf6a-db39eae727a1,Giwaye Health Clinic,,Functional,Yes,Primary,Public,KD1803,,,Unknown,,,,Gazara,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aaa,POINT (7.915875999667094 11.382327999958306),POINT,11.382327999958306,7.915875999667094,e03d4cc4-c7d3-42eb-a03d-549c5953f189,Unguwar Maadaki Health Post,,Functional,Unknown,Primary,Public,KD1803,,,Unknown,,,,Gazara,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aa9,POINT (7.95978499950121 11.386306999661826),POINT,11.386306999661826,7.95978499950121,c18de965-51f6-4422-a907-27c810926c69,Giwaye Primary Health Center,,Functional,Unknown,Primary,Public,KD1803,,,Unknown,,,,Gazara,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aa8,POINT (7.9137340002117185 11.346714999760934),POINT,11.346714999760934,7.9137340002117185,c3cea1eb-9b3c-4a7d-b5e6-5ba793b86b23,Rahama Primary Health Center,,Functional,Yes,Primary,Public,KD1804,,,Unknown,,,,Gimi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aa7,POINT (7.934484000310363 11.32890499965987),POINT,11.32890499965987,7.934484000310363,3b827c33-bb35-4ad2-a375-78e9772310b8,Gimi Gari Health Clinic,,Functional,Yes,Primary,Public,KD1804,,1,Yes,2018-02-06,,,Gimi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aa6,POINT (7.911538333 11.34395167),POINT,11.34395167,7.911538333,9401fe32-7409-46a4-9ec1-ed9c6dcd9483,Unguwan Kolo Health Center,,Functional,Unknown,Unknown,Unknown,KD1804,,,Unknown,,,,Gimi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aa5,POINT (7.92208 11.3366),POINT,11.3366,7.92208,2ffdf609-f350-4cbc-8da3-2a8e373eeea4,Gimi Tasha Health Clinic,,Functional,Yes,Primary,State Primary HealthCare Development Agency,KD1804,,,Unknown,,,,Gimi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aa4,POINT (7.915179076000002 11.298808370000003),POINT,11.298808370000003,7.915179076000002,66b05a7f-1c8e-4db7-af59-fbe62a931172,Rahama Health Facility,,Unknown,Unknown,Primary,Others,KD1804,,,Unknown,,,,Gimi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aa3,POINT (7.967458999715291 11.363022999841462),POINT,11.363022999841462,7.967458999715291,97de4bf9-9a99-4692-92cb-eacd644c29b6,Soko Health Center,,Functional,Yes,Primary,Public,KD1804,,,Unknown,,,,Gimi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aa2,POINT (8.039549999697783 11.265070000286983),POINT,11.265070000286983,8.039549999697783,c4bc57b3-a34a-4c70-bf77-b1b5035c57e8,Marke Health Clinic,,Unknown,Yes,Primary,Public,KD1805,,,Unknown,,,,Gubuchi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aa1,POINT (8.02394569289412 11.238890574544815),POINT,11.238890574544815,8.02394569289412,ae7f6e8d-2f73-4090-950b-28cffadab4b5,Sauki Medical Center,,Unknown,Unknown,Unknown,Unknown,KD1805,,,Unknown,,,,Gubuchi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5aa0,POINT (8.007450000000004 11.260590000000004),POINT,11.260590000000004,8.007450000000004,2593b141-185e-44f8-b830-ac62a77a0ade,Tundu Wada Primary Health Center,,Unknown,Unknown,Unknown,Unknown,KD1805,,,Unknown,,,,Gubuchi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5a9f,POINT (8.009782000471773 11.261471999842342),POINT,11.261471999842342,8.009782000471773,a2b6e6d7-fb1a-4bc1-840f-2753487a7bf1,Tudunwada Gubuichi Health Post,,Functional,Unknown,Primary,Public,KD1805,,,Unknown,,,,Gubuchi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5a9e,POINT (8.020870000005573 11.241608000345707),POINT,11.241608000345707,8.020870000005573,a8d527c4-6fb8-4605-b6ca-3bcb09c114cd,Gubuichi Health Clinic,,Functional,Yes,Primary,Public,KD1805,,,Yes,2018-02-06,,,Gubuchi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5a9d,POINT (8.023818000008589 11.238327000116385),POINT,11.238327000116385,8.023818000008589,bc17d2f5-3970-476c-a335-29196a219f80,Angwai Galadima 2,,Unknown,Unknown,Others,Public,KD1805,,,Unknown,,,,Gubuchi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5a9c,POINT (8.055313000407978 11.231452000445131),POINT,11.231452000445131,8.055313000407978,c76e8140-0713-4031-ad48-bdc6297bfe76,Mary Clinic And Maternity Gubuchi,,Unknown,Unknown,Primary,Public,KD1805,,1,Yes,,,,Gubuchi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5a9b,POINT (8.01738599963835 11.239942000213716),POINT,11.239942000213716,8.01738599963835,1d500a33-cd09-424e-944d-f672fe596e84,Kowa Nursing Home,,Unknown,Unknown,Others,Public,KD1805,,,Unknown,,,,Gubuchi,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5a9a,POINT (8.053283691000047 11.363525391000053),POINT,11.363525391000053,8.053283691000047,376b4503-ce1b-463e-b7b6-254a1a0acdf9,Bakutaje Health Clinic,Health Clinic Bakutaje,Unknown,Unknown,Primary,State Ministry Of Health,KD1806,,,Unknown,,,,Gwanki,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5a99,POINT (8.077976999807106 11.280073000480854),POINT,11.280073000480854,8.077976999807106,f08fbca1-544b-4357-bc41-4273ebe0135a,Dorayi Health Care,,Functional,Yes,Primary,Public,KD1806,,,Unknown,,,,Gwanki,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5a98,POINT (8.029647999969825 11.345444999898064),POINT,11.345444999898064,8.029647999969825,d6f08e73-3563-4ea1-9611-0f00031a3106,Gwanki Primary Health Center,,Functional,Yes,Primary,Public,KD1806,,1,Yes,,,,Gwanki,19018,Makarfi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5a97,POINT (8.033360000491939 11.36135999971151),POINT,11.36135999971151,8.033360000491939,db0a17e7-f79a-469d-860c-5b4f65d34296,Kunkumi Nursing And Maternity,,Unknown,Unknown,Primary,Public,KD1806,,,Unknown,,,,Gwanki,19018,Makarfi,KD,Kaduna
